     time   lidar_F   lidar_R      gyro compass_x compass_y
  15.0950  3.820759  4.294045  0.019415 -0.262258  0.981951
  15.1000  3.563183  4.754416  0.020057 -0.294691  1.049170
  15.1050  3.694511  4.229901  0.022707 -0.284067  0.946909
  15.1100  3.448047  4.281908  0.021314 -0.261133  0.933208
  15.1150  3.733056  4.697516  0.024630 -0.255643  0.894700
  15.1200  3.711452  4.404255  0.022856 -0.273376  0.926501
  15.1250  3.522212  4.112510  0.022983 -0.279989  0.902687
  15.1300  3.901293  4.302041  0.027221 -0.285520  0.955389
  15.1350  3.473948  4.209276  0.028098 -0.297364  0.970394
  15.1400  3.324459  4.404464  0.027295 -0.280435  1.010174
  15.1450  3.533397  4.327713  0.026855 -0.254604  1.092376
  15.1500  3.952160  4.198308  0.024930 -0.278704  0.941822
  15.1550  3.802188  4.554097  0.026110 -0.276358  0.988710
  15.1600  3.573862  4.363795  0.028923 -0.261048  0.855912
  15.1650  3.604859  4.587887  0.026471 -0.302302  0.933300
  15.1700  3.993381  4.439657  0.027615 -0.284728  0.915332
  15.1750  3.820487  4.380835  0.027704 -0.297062  1.071783
  15.1800  3.704974  4.100668  0.029920 -0.274356  1.014813
  15.1850  3.746351  4.197531  0.027804 -0.275932  0.895952
  15.1900  3.709206  3.858416  0.030839 -0.265538  0.951420
  15.1950  3.738986  4.464129  0.033096 -0.303907  0.942002
  15.2000  3.860503  4.742217  0.031449 -0.273380  1.037319
  15.2050  3.481733  4.590616  0.033054 -0.273517  0.851126
  15.2100  3.489747  4.380797  0.034377 -0.280482  0.842889
  15.2150  3.440265  4.571311  0.032483 -0.273951  0.971425
  15.2200  3.603168  4.389248  0.034898 -0.286112  0.953482
  15.2250  3.629672  4.157215  0.036596 -0.270512  0.934058
  15.2300  3.492618  4.370008  0.035855 -0.275529  0.904645
  15.2350  3.363223  4.955376  0.037782 -0.304841  0.989788
  15.2400  3.058216  4.391873  0.038946 -0.285709  0.937531
  15.2450  3.557088  4.423724  0.041530 -0.289695  0.960009
  15.2500  3.317588  4.508141  0.043773 -0.272937  0.953429
  15.2550  3.467633  4.335486  0.041516 -0.274479  0.905492
  15.2600  3.671053  4.871504  0.043253 -0.276627  0.958853
  15.2650  3.594254  4.650967  0.041173 -0.279088  0.935754
  15.2700  3.652096  4.768621  0.040363 -0.263037  0.990236
  15.2750  3.559855  4.655199  0.044768 -0.272305  1.033959
  15.2800  3.572079  4.471249  0.047666 -0.272569  0.975816
  15.2850  3.566584  4.353222  0.046871 -0.297990  1.006836
  15.2900  3.905552  4.457721  0.045579 -0.270195  0.980439
  15.2950  3.425718  4.611236  0.045572 -0.305248  0.956047
  15.3000  3.397553  4.985200  0.047727 -0.275178  0.986850
  15.3050  3.267281  4.657059  0.053883 -0.268705  0.981675
  15.3100  3.498590  4.540618  0.044937 -0.295405  0.963906
  15.3150  3.594768  4.600943  0.051140 -0.268759  0.927811
  15.3200  3.783384  4.228429  0.050024 -0.268322  1.130091
  15.3250  3.632614  4.365629  0.051521 -0.310775  0.929899
  15.3300  3.457374  4.285482  0.053991 -0.294516  0.982247
  15.3350  3.886591  4.958349  0.049520 -0.282153  1.025669
  15.3400  3.667422  4.488443  0.052929 -0.297847  0.997785
  15.3450  3.827071  4.413264  0.053744 -0.265650  1.005611
  15.3500  3.592728  4.724088  0.055479 -0.270350  0.933628
  15.3550  3.574929  4.352095  0.051319 -0.282005  0.900842
  15.3600  3.759203  4.689446  0.049211 -0.302116  0.917651
  15.3650  3.165872  4.262381  0.055764 -0.291773  0.909728
  15.3700  3.709338  4.443283  0.054198 -0.281011  0.984343
  15.3750  3.431773  4.525858  0.051149 -0.306838  0.920247
  15.3800  3.539001  4.459736  0.061039 -0.291399  1.011230
  15.3850  3.648166  4.918194  0.049297 -0.316268  1.015498
  15.3900  3.515583  4.107474  0.056661 -0.288467  0.969641
  15.3950  3.832413  4.490716  0.053048 -0.284608  1.011486
  15.4000  3.643105  4.380066  0.055946 -0.296395  0.972267
  15.4050  3.423006  4.507570  0.052966 -0.288700  0.975988
  15.4100  3.489530  4.462532  0.056659 -0.297716  0.910824
  15.4150  3.251431  4.606963  0.056197 -0.291782  1.012167
  15.4200  3.461274  4.251459  0.058481 -0.276305  0.931221
  15.4250  3.310818  4.442434  0.051371 -0.265635  0.975224
  15.4300  3.294287  4.339735  0.059948 -0.287833  0.954930
  15.4350  3.741778  4.511136  0.054160 -0.282549  0.912701
  15.4400  3.360617  4.443719  0.055504 -0.309529  0.956345
  15.4450  3.298914  4.590758  0.056385 -0.303461  0.940966
  15.4500  3.526896  4.549090  0.049333 -0.298184  0.973200
  15.4550  3.553201  4.368176  0.052605 -0.260005  0.992897
  15.4600  3.625933  4.478133  0.053214 -0.295718  0.986704
  15.4650  3.373354  3.972680  0.049417 -0.313996  0.977190
  15.4700  3.709960  4.534038  0.054693 -0.266540  0.880151
  15.4750  3.208301  4.402054  0.048434 -0.286235  0.917762
  15.4800  3.469997  4.599823  0.049163 -0.292456  0.975131
  15.4850  3.748493  4.465994  0.044894 -0.293015  1.017278
  15.4900  3.377144  4.947101  0.041562 -0.277793  0.958634
  15.4950  3.396332  4.597100  0.040261 -0.283219  0.955858
  15.5000  3.674243  4.572160  0.044989 -0.273201  0.929142
  15.5050  3.495553  4.309479  0.042891 -0.275198  0.951320
  15.5100  3.713107  4.349576  0.044672 -0.292708  0.986693
  15.5150  3.154435  4.405579  0.041501 -0.289672  0.977205
  15.5200  3.690424  4.605776  0.040482 -0.299566  0.943701
  15.5250  3.586161  4.487843  0.039018 -0.303215  0.985952
  15.5300  3.211825  4.389004  0.042192 -0.282153  0.940803
  15.5350  3.648517  4.446809  0.044964 -0.290016  0.917311
  15.5400  3.520814  4.550369  0.045210 -0.284606  0.963116
  15.5450  3.907480  4.755971  0.049119 -0.307640  0.920493
  15.5500  3.500002  4.770759  0.055594 -0.300517  0.951331
  15.5550  3.270535  4.318099  0.051512 -0.295209  0.911892
  15.5600  3.342023  4.537551  0.051522 -0.296599  0.970091
  15.5650  3.127648  4.937301  0.054769 -0.304118  1.071910
  15.5700  3.813593  4.355535  0.055643 -0.281404  1.028314
  15.5750  3.211368  4.324317  0.052030 -0.313596  0.938880
  15.5800  3.364852  4.365743  0.053442 -0.280410  0.946732
  15.5850  3.737294  4.448707  0.057639 -0.295052  0.970178
  15.5900  3.463698  4.770209  0.055474 -0.284380  0.882880
  15.5950  3.437344  4.285731  0.062126 -0.290972  0.923124
  15.6000  3.253287  4.501649  0.059068 -0.289747  0.968318
  15.6050  3.358349  4.764052  0.061311 -0.316329  0.974315
  15.6100  3.228778  4.611607  0.057061 -0.277590  0.933499
  15.6150  3.670507  4.368787  0.057326 -0.307421  1.053125
  15.6200  3.267403  4.702826  0.063664 -0.305426  0.973761
  15.6250  3.340444  4.770292  0.060114 -0.293376  0.969827
  15.6300  3.478058  4.533908  0.061796 -0.293026  0.906357
  15.6350  3.595470  4.598540  0.061616 -0.330765  1.037432
  15.6400  3.305541  4.674875  0.064847 -0.290485  0.972176
  15.6450  3.355584  4.350971  0.057295 -0.305259  0.911082
  15.6500  3.628974  4.533362  0.056107 -0.301486  1.001563
  15.6550  3.046913  4.883456  0.056781 -0.276335  1.002316
  15.6600  3.769001  4.585087  0.059719 -0.294309  0.965785
  15.6650  3.117101  4.656257  0.062699 -0.305828  0.925005
  15.6700  3.331355  4.538959  0.065413 -0.289529  0.930609
  15.6750  3.200198  4.735208  0.063689 -0.306873  0.953642
  15.6800  3.456526  4.339475  0.062600 -0.298277  0.957156
  15.6850  3.020940  4.354361  0.064298 -0.298058  0.952197
  15.6900  3.235370  4.676492  0.064130 -0.300535  0.864879
  15.6950  3.318926  4.351401  0.063721 -0.312944  0.965007
  15.7000  3.506791  4.809894  0.059195 -0.317074  0.951311
  15.7050  3.163885  4.186381  0.060149 -0.291328  0.972752
  15.7100  3.509059  4.256439  0.059657 -0.328206  0.982786
  15.7150  3.249352  4.530195  0.065367 -0.301603  0.978319
  15.7200  3.391989  4.527301  0.058104 -0.285079  0.920654
  15.7250  3.237780  4.113236  0.067462 -0.297694  0.859894
  15.7300  3.325539  4.652801  0.060763 -0.309558  0.931005
  15.7350  3.521248  5.043626  0.063991 -0.321361  0.997592
  15.7400  3.626347  4.335178  0.061604 -0.292065  1.009589
  15.7450  3.792554  4.772830  0.072603 -0.300714  0.887522
  15.7500  3.032506  4.415657  0.067406 -0.308772  0.957283
  15.7550  3.012153  5.052657  0.065390 -0.315115  0.992426
  15.7600  3.509195  4.557454  0.070005 -0.281740  0.913341
  15.7650  3.280536  4.380805  0.059970 -0.300697  0.865742
  15.7700  3.323958  4.690272  0.060772 -0.346122  0.986462
  15.7750  3.645034  4.692833  0.057236 -0.285697  0.979160
  15.7800  3.279215  4.007831  0.060106 -0.305861  0.892726
  15.7850  3.408354  4.957471  0.061206 -0.303227  0.897154
  15.7900  2.988079  5.142168  0.062261 -0.309959  0.974402
  15.7950  3.446819  4.719105  0.070226 -0.304753  0.981618
  15.8000  3.410512  4.613081  0.069014 -0.316388  0.911310
  15.8050  3.407464  4.793392  0.066299 -0.324771  0.882902
  15.8100  3.269626  4.712902  0.059955 -0.289033  0.884750
  15.8150  3.273127  4.324608  0.064808 -0.292895  0.922289
  15.8200  3.345487  4.958633  0.059144 -0.300569  0.878696
  15.8250  3.096587  4.359964  0.063751 -0.343174  0.992338
  15.8300  3.269565  4.380439  0.065326 -0.323766  0.981214
  15.8350  3.230961  4.585757  0.066112 -0.328313  0.873497
  15.8400  3.247399  4.720138  0.064869 -0.304416  0.914945
  15.8450  3.309678  4.723141  0.060292 -0.317656  1.036054
  15.8500  3.370943  4.503151  0.064272 -0.314766  0.998398
  15.8550  3.199134  4.711907  0.068404 -0.324508  0.921958
  15.8600  3.224396  4.402456  0.063476 -0.304216  0.916598
  15.8650  3.550299  4.443605  0.066528 -0.307614  0.929110
  15.8700  3.449295  5.111319  0.061954 -0.292238  0.881490
  15.8750  3.332042  4.599269  0.066879 -0.313403  0.946932
  15.8800  3.255865  4.669748  0.061291 -0.297678  0.996393
  15.8850  3.222894  4.593454  0.060983 -0.330711  0.931468
  15.8900  3.301435  4.817664  0.058430 -0.320583  1.029659
  15.8950  3.319924  4.613485  0.064231 -0.319563  1.003391
  15.9000  3.210225  4.383080  0.062912 -0.323824  0.847422
  15.9050  3.323651  4.331910  0.061350 -0.322246  0.952753
  15.9100  3.231752  4.642929  0.065358 -0.292779  0.951754
  15.9150  3.266725  4.765812  0.068409 -0.331578  1.001542
  15.9200  3.179209  4.794795  0.067758 -0.340609  0.913906
  15.9250  3.083540  4.445135  0.058590 -0.299744  0.927449
  15.9300  3.254766  4.254000  0.061574 -0.323801  0.901547
  15.9350  3.452932  4.634156  0.057883 -0.300326  0.944160
  15.9400  3.213243  4.764586  0.059858 -0.302924  0.938256
  15.9450  3.315865  4.573370  0.059866 -0.320748  0.877942
  15.9500  3.081166  4.578984  0.052871 -0.324950  0.981263
  15.9550  3.303777  4.454285  0.060488 -0.327145  0.880832
  15.9600  2.910631  5.177219  0.061399 -0.320846  0.969348
  15.9650  3.321193  4.595042  0.067424 -0.358850  0.974178
  15.9700  3.299658  4.772014  0.062111 -0.293327  1.023421
  15.9750  3.442484  4.819933  0.064087 -0.368193  0.951395
  15.9800  3.506723  5.303088  0.060638 -0.313228  0.871375
  15.9850  3.362574  4.786040  0.059539 -0.301215  0.950097
  15.9900  3.178749  4.654423  0.059056 -0.315037  0.988428
  15.9950  3.112618  4.453892  0.063330 -0.321124  0.973151
  16.0000  3.256755  4.106985  0.062368 -0.305930  0.936737
  16.0050  3.171303  4.533508  0.061111 -0.334230  0.920174
  16.0100  2.953946  4.867621  0.058551 -0.335468  0.962956
  16.0150  3.479257  4.734113  0.064402 -0.321743  0.934784
  16.0200  3.467359  4.756282  0.063118 -0.335276  0.972437
  16.0250  2.960937  4.822673  0.063832 -0.346823  0.909989
  16.0300  3.278903  4.827289  0.061162 -0.320566  0.908115
  16.0350  3.321139  4.914671  0.060944 -0.311394  1.008775
  16.0400  3.264958  4.346497  0.060784 -0.321958  0.902985
  16.0450  3.037170  4.418186  0.061265 -0.315233  0.905282
  16.0500  3.021525  4.614979  0.063076 -0.342114  0.917076
  16.0550  3.124088  4.550281  0.066890 -0.342024  0.923514
  16.0600  3.198734  4.676933  0.059788 -0.312580  0.966175
  16.0650  2.982344  4.550863  0.059567 -0.321000  0.946189
  16.0700  3.286789  5.065299  0.065476 -0.321823  0.930153
  16.0750  3.147067  4.794015  0.071124 -0.306283  0.947296
  16.0800  3.233717  4.819076  0.065514 -0.314945  0.968493
  16.0850  3.270346  4.485173  0.061153 -0.318040  0.935406
  16.0900  3.210262  4.790572  0.060808 -0.322008  0.980286
  16.0950  3.296871  4.385535  0.066714 -0.335360  0.936650
  16.1000  3.225950  4.523895  0.064173 -0.322475  0.988771
  16.1050  3.153604  4.848847  0.061316 -0.330952  0.999258
  16.1100  3.387855  4.545028  0.056078 -0.326037  0.916895
  16.1150  3.284489  4.849563  0.059230 -0.336095  0.958747
  16.1200  3.166200  4.926695  0.062293 -0.345281  0.925134
  16.1250  3.416455  5.093361  0.057882 -0.319184  1.014982
  16.1300  3.497643  4.587362  0.067439 -0.359962  1.026277
  16.1350  3.084657  4.568995  0.064010 -0.341119  0.972195
  16.1400  3.112629  4.290225  0.063775 -0.315217  0.945020
  16.1450  3.036515  4.986950  0.063131 -0.315874  0.921206
  16.1500  3.243518  4.584219  0.064946 -0.322626  0.896782
  16.1550  3.304885  4.621813  0.064689 -0.373350  0.953937
  16.1600  2.930931  4.622718  0.059131 -0.332049  0.968093
  16.1650  3.065158  4.623184  0.064113 -0.310245  0.925373
  16.1700  3.353308  4.496834  0.059552 -0.310245  0.921532
  16.1750  3.189739  4.693484  0.059639 -0.334099  0.994310
  16.1800  3.146025  4.301593  0.059109 -0.308007  1.009955
  16.1850  3.286025  4.562481  0.065360 -0.322300  0.882267
  16.1900  3.211551  4.862385  0.060888 -0.342640  0.963540
  16.1950  3.314394  4.688262  0.063264 -0.359764  1.004127
  16.2000  3.097366  4.480988  0.058656 -0.319636  0.999103
  16.2050  3.071745  4.808075  0.067809 -0.337217  0.946958
  16.2100  3.126962  4.390100  0.072964 -0.352734  0.953548
  16.2150  3.307236  4.711232  0.065026 -0.332745  0.939419
  16.2200  3.217382  4.961193  0.068650 -0.353737  0.904224
  16.2250  2.927143  4.473838  0.064941 -0.351424  0.919520
  16.2300  2.987544  4.646666  0.062193 -0.358061  1.033912
  16.2350  3.264466  4.625854  0.062119 -0.333730  0.864261
  16.2400  3.320530  4.288422  0.058937 -0.330394  0.902714
  16.2450  3.259058  4.289143  0.055320 -0.333443  0.963593
  16.2500  3.123724  4.496126  0.066045 -0.356226  0.959059
  16.2550  2.921678  4.936355  0.063130 -0.328690  0.958508
  16.2600  3.034541  4.615332  0.066383 -0.350769  0.957940
  16.2650  3.042980  4.537201  0.064495 -0.313362  0.959825
  16.2700  3.192503  4.990603  0.063538 -0.329345  0.853869
  16.2750  3.029980  4.646944  0.059254 -0.330002  0.972660
  16.2800  2.588618  4.495121  0.060575 -0.331894  0.898971
  16.2850  3.135188  4.886243  0.061339 -0.330607  0.913615
  16.2900  3.257944  4.579706  0.060820 -0.318740  0.945312
  16.2950  2.971293  4.892908  0.064691 -0.354348  0.923973
  16.3000  2.753926  4.537527  0.066506 -0.352625  0.940825
  16.3050  2.896664  4.888107  0.066265 -0.336574  1.008961
  16.3100  2.916063  5.421941  0.063729 -0.341198  0.865773
  16.3150  3.386568  4.579659  0.065121 -0.318811  0.908802
  16.3200  3.041945  4.894899  0.061474 -0.370596  1.011714
  16.3250  3.052425  4.679617  0.060990 -0.335318  0.929944
  16.3300  2.874434  4.577109  0.063768 -0.359198  1.022365
  16.3350  3.145380  4.566802  0.065021 -0.348289  0.895106
  16.3400  3.270113  4.502623  0.062567 -0.317112  0.941282
  16.3450  3.290944  4.956144  0.067598 -0.331987  0.917385
  16.3500  3.312389  4.867401  0.062884 -0.331576  0.867262
  16.3550  3.280637  4.732889  0.069491 -0.332775  0.948110
  16.3600  3.077138  5.161277  0.057974 -0.356592  0.957349
  16.3650  3.037119  4.922631  0.060834 -0.379387  0.953128
  16.3700  3.255036  4.872199  0.063933 -0.347700  0.914039
  16.3750  3.130864  4.770844  0.063253 -0.347876  1.036706
  16.3800  3.229789  4.597648  0.059919 -0.346937  1.000012
  16.3850  3.276231  4.775765  0.059861 -0.342599  0.954587
  16.3900  3.155977  5.155343  0.057901 -0.349433  0.978486
  16.3950  3.308447  4.577764  0.058547 -0.340196  0.948234
  16.4000  2.834295  4.631050  0.062200 -0.363881  0.937265
  16.4050  3.205972  4.663018  0.064335 -0.324382  0.924023
  16.4100  2.464395  4.938548  0.059055 -0.345131  0.965591
  16.4150  2.870730  4.709914  0.059604 -0.328733  0.951435
  16.4200  3.179772  5.071915  0.055852 -0.353866  0.980607
  16.4250  2.835099  4.779663  0.054827 -0.396645  0.868955
  16.4300  3.093893  4.519766  0.061866 -0.352149  0.907280
  16.4350  3.134772  4.954480  0.058266 -0.354381  0.967939
  16.4400  2.975871  4.672017  0.050749 -0.358317  0.870060
  16.4450  3.066983  5.148143  0.052298 -0.343886  1.006955
  16.4500  3.150141  5.322580  0.055087 -0.334081  0.982162
  16.4550  3.091943  4.645898  0.056026 -0.346229  0.916384
  16.4600  3.191449  5.275420  0.057519 -0.351261  0.978809
  16.4650  3.193844  5.063877  0.057478 -0.359180  0.919029
  16.4700  3.031628  4.915554  0.059071 -0.354834  0.882430
  16.4750  3.034011  4.686733  0.058656 -0.325297  0.857054
  16.4800  2.781684  5.006154  0.053554 -0.329391  0.950712
  16.4850  3.192906  4.960745  0.056597 -0.349023  0.949904
  16.4900  2.812346  4.460144  0.056807 -0.360155  0.866578
  16.4950  2.808716  4.784962  0.054866 -0.369487  0.885355
  16.5000  2.917706  4.648767  0.056992 -0.355361  1.012692
  16.5050  3.211639  4.581332  0.058431 -0.359293  0.971444
  16.5100  2.851214  4.988982  0.061644 -0.332964  0.908013
  16.5150  3.032280  4.809411  0.055738 -0.332602  0.883216
  16.5200  3.125348  5.115766  0.063149 -0.345060  0.918946
  16.5250  2.672506  4.814589  0.056437 -0.341985  0.879612
  16.5300  2.983791  4.937187  0.052653 -0.347620  0.909325
  16.5350  3.115244  4.931226  0.055130 -0.346240  0.918362
  16.5400  3.165345  5.479401  0.053455 -0.357450  0.930891
  16.5450  3.181044  4.724032  0.056963 -0.333486  0.995570
  16.5500  2.925517  4.760167  0.057527 -0.379662  0.980340
  16.5550  2.988792  5.065800  0.054162 -0.348618  0.961354
  16.5600  3.029096  4.675084  0.059000 -0.357280  0.952057
  16.5650  2.746070  4.650607  0.059808 -0.346900  1.024073
  16.5700  2.985596  4.823190  0.067805 -0.343747  0.902345
  16.5750  2.696413  4.877975  0.064607 -0.341220  0.952021
  16.5800  3.057131  5.046193  0.062805 -0.346860  0.864207
  16.5850  3.260317  4.623861  0.063964 -0.358301  0.897559
  16.5900  3.166079  5.025393  0.063374 -0.359626  0.871853
  16.5950  3.105824  4.969268  0.062686 -0.364374  0.947613
  16.6000  2.834228  4.555975  0.060420 -0.339246  0.965045
  16.6050  3.135597  4.706391  0.061589 -0.346103  0.897478
  16.6100  3.042608  5.087594  0.063391 -0.362995  0.961003
  16.6150  2.838745  4.808643  0.065561 -0.363796  0.868564
  16.6200  2.826819  4.970758  0.066085 -0.392893  0.901783
  16.6250  2.895303  4.991658  0.065156 -0.393441  0.914791
  16.6300  2.895091  5.087737  0.071507 -0.366126  0.790473
  16.6350  3.042189  4.860920  0.065725 -0.385404  0.871874
  16.6400  3.185949  4.932869  0.065702 -0.351855  0.991159
  16.6450  2.873002  4.444797  0.065472 -0.335437  0.904762
  16.6500  2.983366  4.578265  0.070403 -0.345827  0.964185
  16.6550  2.912002  4.728706  0.063646 -0.348818  0.935337
  16.6600  2.789198  4.704831  0.067022 -0.347619  0.981398
  16.6650  2.984168  4.601180  0.070190 -0.377087  1.038063
  16.6700  3.065542  4.891043  0.068665 -0.347579  0.882762
  16.6750  3.201107  4.915666  0.065858 -0.374969  0.992849
  16.6800  3.071091  4.681819  0.071289 -0.380232  0.923637
  16.6850  3.077351  4.758375  0.075236 -0.378661  1.037581
  16.6900  2.983176  5.071048  0.068878 -0.372190  0.941228
  16.6950  2.870119  5.054305  0.066196 -0.349423  0.835141
  16.7000  2.937548  4.627431  0.065785 -0.328760  0.956167
  16.7050  3.213482  4.873848  0.069062 -0.335265  0.947635
  16.7100  2.701666  5.015130  0.071201 -0.372932  0.877107
  16.7150  3.097290  5.242898  0.064513 -0.367501  0.913372
  16.7200  2.745166  5.143943  0.076547 -0.359308  0.897664
  16.7250  2.719273  4.632054  0.072044 -0.355249  0.980749
  16.7300  2.529478  4.478981  0.069940 -0.378552  0.974481
  16.7350  2.622085  4.623750  0.075386 -0.368873  0.926236
  16.7400  2.841496  4.772397  0.074394 -0.376966  0.931700
  16.7450  3.052632  4.786578  0.076054 -0.360648  0.931175
  16.7500  2.909652  5.199878  0.074304 -0.349843  0.896129
  16.7550  2.897946  4.676591  0.078709 -0.356052  0.859212
  16.7600  2.808009  4.589890  0.075725 -0.373442  1.049244
  16.7650  3.082545  4.598852  0.072789 -0.388602  0.931667
  16.7700  2.928043  4.794359  0.070451 -0.358967  0.878907
  16.7750  3.164087  4.928331  0.066654 -0.368542  0.949055
  16.7800  2.931849  5.166470  0.065648 -0.382848  0.872432
  16.7850  2.688180  4.744320  0.067009 -0.343102  0.933518
  16.7900  3.041605  4.860872  0.075075 -0.386049  0.937512
  16.7950  2.919350  4.611447  0.076666 -0.378725  0.941497
  16.8000  2.750645  5.264718  0.075174 -0.384145  0.879462
  16.8050  2.784234  5.155380  0.075524 -0.389905  0.903373
  16.8100  3.098338  4.992245  0.075262 -0.397560  0.978337
  16.8150  3.003930  5.017884  0.079479 -0.355895  0.820038
  16.8200  2.901025  4.714236  0.069316 -0.390397  1.013970
  16.8250  3.037194  5.040618  0.069167 -0.371613  0.957818
  16.8300  3.145095  4.844697  0.070509 -0.384807  1.009857
  16.8350  2.829128  4.784036  0.070700 -0.349077  0.898424
  16.8400  3.093277  4.577047  0.077882 -0.371636  0.928455
  16.8450  2.776788  4.962684  0.079427 -0.363811  0.918789
  16.8500  2.601717  4.663182  0.073555 -0.393183  0.880005
  16.8550  2.794055  5.127808  0.084363 -0.364361  0.907331
  16.8600  2.731120  4.901916  0.085870 -0.367013  0.897835
  16.8650  2.881952  4.701379  0.082040 -0.358140  0.955298
  16.8700  2.913472  4.962276  0.079994 -0.377848  0.949091
  16.8750  2.814849  5.117224  0.083909 -0.401482  0.873326
  16.8800  2.901800  4.468170  0.091361 -0.336220  0.906888
  16.8850  3.127381  4.588965  0.077958 -0.350016  0.807452
  16.8900  3.002597  4.991178  0.083128 -0.384864  0.857433
  16.8950  2.879094  5.340416  0.085797 -0.380983  0.900877
  16.9000  2.922891  4.885167  0.077614 -0.377958  0.994123
  16.9050  2.922249  4.693722  0.085641 -0.377302  0.881481
  16.9100  3.060939  4.831074  0.085457 -0.349034  0.889235
  16.9150  2.898942  4.789713  0.088231 -0.384185  0.949770
  16.9200  2.702579  5.235540  0.082180 -0.381737  0.849598
  16.9250  2.746335  4.568454  0.083419 -0.378492  0.977838
  16.9300  2.924553  4.734601  0.083523 -0.383204  0.942498
  16.9350  2.846598  4.879640  0.088707 -0.400431  0.975100
  16.9400  2.927546  4.767883  0.079395 -0.376121  0.945638
  16.9450  2.857101  4.779992  0.079036 -0.393004  0.960969
  16.9500  2.571725  4.803834  0.078291 -0.397104  0.958192
  16.9550  2.748329  4.950010  0.084921 -0.413559  0.931573
  16.9600  2.951485  5.028601  0.081582 -0.367859  0.891790
  16.9650  2.785366  5.090587  0.096494 -0.398042  0.971752
  16.9700  2.905942  4.944290  0.096057 -0.391542  0.891055
  16.9750  2.802940  5.009112  0.092938 -0.387068  0.928950
  16.9800  2.921170  4.885709  0.091906 -0.374498  0.924783
  16.9850  2.950528  4.999216  0.088691 -0.378546  0.913747
  16.9900  3.112150  4.913583  0.096906 -0.380578  0.893806
  16.9950  2.790848  4.645415  0.085861 -0.355500  1.023662
  17.0000  3.216515  5.344661  0.099248 -0.369588  0.978371
  17.0050  2.823411  5.247194  0.094489 -0.374714  0.924258
  17.0100  2.906152  4.845233  0.096149 -0.393041  0.934756
  17.0150  2.641837  4.864830  0.093769 -0.366063  0.964914
  17.0200  2.910855  5.070360  0.090294 -0.364957  0.886358
  17.0250  2.817529  4.888839  0.093773 -0.363495  0.899428
  17.0300  2.737074  5.121606  0.091639 -0.394541  0.900874
  17.0350  3.288968  5.128656  0.086209 -0.417802  0.835365
  17.0400  2.801351  5.181344  0.091133 -0.413228  0.871146
  17.0450  2.754387  5.262768  0.089779 -0.363151  1.008989
  17.0500  2.841094  5.235175  0.089603 -0.399828  0.929774
  17.0550  2.806032  4.984032  0.099250 -0.385271  0.889953
  17.0600  2.692728  5.403169  0.095260 -0.389612  0.807166
  17.0650  2.533467  5.012315  0.097265 -0.368435  0.990953
  17.0700  2.678605  4.924932  0.093558 -0.382476  0.900999
  17.0750  2.838755  5.223810  0.100140 -0.419610  0.930380
  17.0800  2.643711  5.075697  0.098128 -0.385558  0.914049
  17.0850  2.689384  4.863734  0.091131 -0.375511  0.851017
  17.0900  2.769213  5.295623  0.095541 -0.400538  0.920379
  17.0950  2.568120  4.936153  0.094905 -0.377413  0.846701
  17.1000  2.756173  5.347402  0.091651 -0.399024  0.961150
  17.1050  2.482701  5.056211  0.099244 -0.397309  0.944177
  17.1100  2.768455  5.067494  0.088652 -0.370211  0.959807
  17.1150  2.682727  5.334433  0.099692 -0.388424  0.978442
  17.1200  2.838022  5.479856  0.100828 -0.419395  0.988392
  17.1250  2.781204  5.552829  0.098152 -0.381717  0.853402
  17.1300  2.789579  4.796365  0.102490 -0.412219  0.912395
  17.1350  2.712330  4.522967  0.108861 -0.410369  0.868885
  17.1400  2.626056  4.913844  0.090741 -0.404394  0.928804
  17.1450  2.601311  4.991027  0.101423 -0.442688  0.961973
  17.1500  2.830347  5.147781  0.105396 -0.399610  1.123472
  17.1550  2.787217  5.107012  0.104659 -0.392757  0.918523
  17.1600  2.653684  5.449767  0.106149 -0.361280  0.907325
  17.1650  2.831039  5.068009  0.108691 -0.402966  0.922486
  17.1700  2.802210  5.428708  0.097866 -0.393811  0.910029
  17.1750  2.708959  5.045438  0.100133 -0.407853  0.930945
  17.1800  2.862598  5.480276  0.109987 -0.401234  0.912586
  17.1850  2.732206  4.737458  0.104379 -0.404703  0.965386
  17.1900  2.886814  5.232593  0.106663 -0.394534  0.990671
  17.1950  2.799561  5.126451  0.107183 -0.375996  0.937205
  17.2000  2.724105  4.783340  0.096922 -0.394652  0.913412
  17.2050  2.709941  5.210785  0.101278 -0.386154  0.896506
  17.2100  2.637452  4.792438  0.102072 -0.396385  0.941480
  17.2150  2.922668  4.739856  0.103549 -0.397998  0.938210
  17.2200  2.546115  4.589781  0.113695 -0.428383  0.941395
  17.2250  2.570614  5.409341  0.106479 -0.422970  1.026350
  17.2300  3.294594  4.961056  0.112485 -0.440661  0.928412
  17.2350  2.766086  5.105155  0.113146 -0.405183  0.912306
  17.2400  2.869892  5.132828  0.103415 -0.425665  0.892402
  17.2450  2.831888  5.222455  0.097422 -0.420322  0.962195
  17.2500  2.693612  5.188765  0.101668 -0.439832  0.850440
  17.2550  2.584812  5.043719  0.102157 -0.383219  0.904237
  17.2600  2.735108  4.756734  0.102891 -0.423997  0.956426
  17.2650  2.956170  5.205240  0.116501 -0.372005  0.926142
  17.2700  2.444559  5.320467  0.113942 -0.389683  0.979973
