5000.0072,6149.5595,89.9432,0.0072,1149.5595,-0.0010,0.0661,8.6917,8.5521
5000.0285,6171.0691,89.8863,0.0285,1171.0691,-0.0020,0.0992,8.6743,8.4648
5000.0709,6192.4473,89.8106,0.0709,1192.4473,-0.0033,0.1322,8.6568,8.3776
5000.1411,6213.6939,89.7158,0.1411,1213.6939,-0.0050,0.1653,8.6394,8.2903
5000.2459,6234.8090,89.6022,0.2459,1234.8090,-0.0069,0.1984,8.6219,8.2030
5000.3916,6255.7924,89.4696,0.3916,1255.7924,-0.0093,0.2314,8.6045,8.1158
5000.5846,6276.6440,89.3180,0.5846,1276.6440,-0.0119,0.2645,8.5870,8.0285
5000.8312,6297.3636,89.1475,0.8312,1297.3636,-0.0149,0.2976,8.5696,7.9412
5001.1375,6317.9510,88.9581,1.1375,1317.9510,-0.0182,0.3306,8.5521,7.8540
5001.5095,6338.4059,88.7497,1.5095,1338.4059,-0.0218,0.3637,8.5347,7.7667
5001.9531,6358.7278,88.5224,1.9531,1358.7278,-0.0258,0.3967,8.5172,7.6794
5002.4738,6378.9165,88.2762,2.4738,1378.9165,-0.0301,0.4298,8.4998,7.5922
5003.0774,6398.9714,88.0109,3.0774,1398.9714,-0.0347,0.4629,8.4823,7.5049
5003.7692,6418.8919,87.7268,3.7692,1418.8919,-0.0397,0.4959,8.4648,7.4176
5004.5546,6438.6774,87.4237,4.5546,1438.6774,-0.0450,0.5290,8.4474,7.3304
5005.4388,6458.3272,87.1017,5.4388,1458.3272,-0.0506,0.5621,8.4299,7.2431
5006.4267,6477.8405,86.7607,6.4267,1477.8405,-0.0565,0.5951,8.4125,7.1558
5007.5233,6497.2163,86.4008,7.5233,1497.2163,-0.0628,0.6282,8.3950,7.0686
5008.7334,6516.4537,86.0219,8.7334,1516.4537,-0.0694,0.6612,8.3776,6.9813
5010.0615,6535.5516,85.6241,10.0615,1535.5516,-0.0764,0.6943,8.3601,6.8941
5011.5122,6554.5087,85.2073,11.5122,1554.5087,-0.0836,0.7274,8.3427,6.8068
5013.0897,6573.3239,84.7716,13.0897,1573.3239,-0.0913,0.7604,8.3252,6.7195
5014.7983,6591.9956,84.3170,14.7983,1591.9956,-0.0992,0.7935,8.3078,6.6323
5016.6420,6610.5224,83.8434,16.6420,1610.5224,-0.1075,0.8266,8.2903,6.5450
5018.6246,6628.9026,83.3509,18.6246,1628.9026,-0.1160,0.8596,8.2729,6.4577
5020.7500,6647.1346,82.8394,20.7500,1647.1346,-0.1250,0.8927,8.2554,6.3705
5023.0216,6665.2165,82.3090,23.0216,1665.2165,-0.1342,0.9257,8.2380,6.2832
5025.4430,6683.1463,81.7596,25.4430,1683.1463,-0.1438,0.9588,8.2205,6.1959
5028.0173,6700.9221,81.1913,28.0173,1700.9221,-0.1537,0.9919,8.2030,6.1087
5030.7476,6718.5415,80.6041,30.7476,1718.5415,-0.1640,1.0249,8.1856,6.0214
5033.6370,6736.0024,79.9979,33.6370,1736.0024,-0.1746,1.0580,8.1681,5.9341
5036.6881,6753.3024,79.3728,36.6881,1753.3024,-0.1855,1.0911,8.1507,5.8469
5039.9035,6770.4388,78.7287,39.9035,1770.4388,-0.1967,1.1241,8.1332,5.7596
5043.2857,6787.4091,78.0657,43.2857,1787.4091,-0.2083,1.1572,8.1158,5.6723
5046.8368,6804.2106,77.3837,46.8368,1804.2106,-0.2202,1.1902,8.0983,5.5851
5050.5590,6820.8403,76.6828,50.5590,1820.8403,-0.2324,1.2233,8.0809,5.4978
5054.4540,6837.2954,75.9629,54.4540,1837.2954,-0.2450,1.2564,8.0634,5.4105
5058.5236,6853.5728,75.2242,58.5236,1853.5728,-0.2579,1.2894,8.0460,5.3233
5062.7692,6869.6692,74.4664,62.7692,1869.6692,-0.2711,1.3225,8.0285,5.2360
5067.1921,6885.5815,73.6897,67.1921,1885.5815,-0.2847,1.3556,8.0111,5.1487
5071.7934,6901.3062,72.8941,71.7934,1901.3062,-0.2986,1.3886,7.9936,5.0615
5076.5740,6916.8399,72.0795,76.5740,1916.8399,-0.3128,1.4217,7.9762,4.9742
5081.5344,6932.1791,71.2460,81.5344,1932.1791,-0.3273,1.4547,7.9587,4.8869
5086.6752,6947.3200,70.3936,86.6752,1947.3200,-0.3422,1.4878,7.9412,4.7997
5091.9966,6962.2589,69.5222,91.9966,1962.2589,-0.3574,1.5209,7.9238,4.7124
5097.4986,6976.9921,68.6318,97.4986,1976.9921,-0.3729,1.5539,7.9063,4.6251
5103.1810,6991.5156,67.7226,103.1810,1991.5156,-0.3888,1.5870,7.8889,4.5379
5109.0433,7005.8254,66.7943,109.0433,2005.8254,-0.4050,1.6201,7.8714,4.4506
5115.0849,7019.9177,65.8472,115.0849,2019.9177,-0.4215,1.6531,7.8540,4.3633
5121.3049,7033.7882,64.8811,121.3049,2033.7882,-0.4384,1.6862,7.8365,4.2761
5127.7020,7047.4329,63.8960,127.7020,2047.4329,-0.4556,1.7192,7.8191,4.1888
5134.2750,7060.8476,62.8920,134.2750,2060.8476,-0.4731,1.7523,7.8016,4.1015
5141.0221,7074.0281,61.8691,141.0221,2074.0281,-0.4910,1.7854,7.7842,4.0143
5147.9414,7086.9701,60.8272,147.9414,2086.9701,-0.5092,1.8184,7.7667,3.9270
5155.0309,7099.6694,59.7663,155.0309,2099.6694,-0.5277,1.8515,7.7493,3.8397
5162.2882,7112.1217,58.6866,162.2882,2112.1217,-0.5465,1.8846,7.7318,3.7525
5169.7104,7124.3227,57.5878,169.7104,2124.3227,-0.5657,1.9176,7.7144,3.6652
5177.2949,7136.2683,56.4702,177.2949,2136.2683,-0.5852,1.9507,7.6969,3.5779
5185.0383,7147.9541,55.3336,185.0383,2147.9541,-0.6050,1.9837,7.6794,3.4907
5192.9372,7159.3759,54.1780,192.9372,2159.3759,-0.6252,2.0168,7.6620,3.4034
5200.9879,7170.5295,53.0035,200.9879,2170.5295,-0.6457,2.0499,7.6445,3.3161
5209.1865,7181.4108,51.8101,209.1865,2181.4108,-0.6665,2.0829,7.6271,3.2289
5217.5287,7192.0157,50.5977,217.5287,2192.0157,-0.6877,2.1160,7.6096,3.1416
5226.0100,7202.3401,49.3664,226.0100,2202.3401,-0.7092,2.1491,7.5922,3.0543
5234.6256,7212.3802,48.1162,234.6256,2212.3802,-0.7310,2.1821,7.5747,2.9671
5243.3705,7222.1320,46.8469,243.3705,2222.1320,-0.7532,2.2152,7.5573,2.8798
5252.2393,7231.5919,45.5588,252.2393,2231.5919,-0.7756,2.2482,7.5398,2.7925
5261.2265,7240.7562,44.2517,261.2265,2240.7562,-0.7985,2.2813,7.5224,2.7053
5270.3264,7249.6214,42.9257,270.3264,2249.6214,-0.8216,2.3144,7.5049,2.6180
5279.5327,7258.1841,41.5807,279.5327,2258.1841,-0.8451,2.3474,7.4875,2.5307
5288.8391,7266.4411,40.2168,288.8391,2266.4411,-0.8689,2.3805,7.4700,2.4435
5298.2391,7274.3894,38.8339,298.2391,2274.3894,-0.8930,2.4136,7.4526,2.3562
5307.7258,7282.0262,37.4321,307.7258,2282.0262,-0.9175,2.4466,7.4351,2.2689
5317.2921,7289.3487,36.0113,317.2921,2289.3487,-0.9423,2.4797,7.4176,2.1817
5326.9307,7296.3544,34.5716,326.9307,2296.3544,-0.9674,2.5127,7.4002,2.0944
5336.6341,7303.0413,33.1130,336.6341,2303.0413,-0.9929,2.5458,7.3827,2.0071
5346.3945,7309.4071,31.6354,346.3945,2309.4071,-1.0187,2.5789,7.3653,1.9199
5356.2039,7315.4503,30.1389,356.2039,2315.4503,-1.0448,2.6119,7.3478,1.8326
5366.0541,7321.1692,28.6234,366.0541,2321.1692,-1.0712,2.6450,7.3304,1.7453
5375.9368,7326.5626,27.0890,375.9368,2326.5626,-1.0980,2.6781,7.3129,1.6581
5385.8433,7331.6296,25.5356,385.8433,2331.6296,-1.1251,2.7111,7.2955,1.5708
5395.7650,7336.3696,23.9633,395.7650,2336.3696,-1.1526,2.7442,7.2780,1.4835
5405.6928,7340.7822,22.3721,405.6928,2340.7822,-1.1803,2.7772,7.2606,1.3963
5415.6179,7344.8673,20.7619,415.6179,2344.8673,-1.2084,2.8103,7.2431,1.3090
5425.5309,7348.6254,19.1328,425.5309,2348.6254,-1.2369,2.8434,7.2257,1.2217
